id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios,Amenidades,Exteriores,,
2037,Inm24,,01/04/2025,Departamento,42m²,1,1,venta,"ventaMN 3,012,443",,"NIÑOS HEROES 2656,  Jardines del Bosque, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666840100000000,-103.383818200000000&zoom=16&markers=20.666840100000000,-103.383818200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=rho433dQVlUPhYYUOHRvxDcaP3Q=&channel=rpfic-i24",Departamento en Jardines del Bosque,"¡Descubre tu nuevo hogar con estilo y comodidad! en la zona mas bonita de la ciudad, Jardines del Bosque. Este departamento de 42 m² cuenta con 1 recámara, 1 baño y 1 estacionamiento, ideal para una vida práctica y moderna. **Detalles y acabados:** - Cocina integral con barra de granito - Sala y comedor con iluminación natural - Recámara con clóset empotrado **Amenidades destacadas:** - **Espacios al aire libre:** Terraza y roof garden para disfrutar de vistas panorámicas. - **Seguridad:** Circuito cerrado, portero, caseta de guardia y seguridad 24 horas. - **Comodidades:** Aire acondicionado, elevador, estacionamiento techado y facilidad para estacionarse. - **Recreación y bienestar:** Alberca, gimnasio, área de juegos infantiles y salón de usos múltiples. - **Servicios adicionales:** Bodega, centro de negocios, cisterna, tinaco y seguridad contra incendios. - **Pet-friendly:** Se aceptan mascotas. Entrega 4-2027 Contado diferido desde el 20 al 50% de enganche, pregunta por nuestro financiamiento directo. Este departamento ofrece una combinación perfecta de confort y funcionalidad, con todas las amenidades que necesitas para una vida plena. ¡No dejes pasar esta oportunidad y haz de este lugar tu nuevo hogar!",Inmuebles 7 GDL,5S442I,144291678,Publicado hace 259 días,42 m² tot.,42 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 1; Alberca; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente,Gimnasio; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Bodega(s) : 1; Salón de usos múltiples,,20.66684,-103.383818
2038,Inm24,,01/04/2025,Departamento,64m²,2,2,venta,"ventaMN 2,970,000",,"Belisario Dominguez 3500,  Margarita Maza de Juárez, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.712350900000000,-103.304334100000000&zoom=16&markers=20.712350900000000,-103.304334100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=lY1oLfuIPhWuXuyg8uH4TJ57WiI=&channel=rpfic-i24",Departamento en Venta por Belisario Dominguez y Periférico,"Departamento en Venta en excelente ubicación, a cuadra y media del macrobus, a 5 mins del CUAAD, a 10 mins del Centro Médico. Cercano a escuelas, área comercial, tiendas, carnicerías, fruterías, iglesias, a 10 mins del zóologico y de la barranca de huentitan. Pasan varias rutas de camión por lo que es muy fácil transportarse hacia toda la ciudad. Es un desarrolo con muchas amenidades como alberca, casa club, gimnasio, Roof Garden, área de co working, juegos infantiles, área de mascotas, cancha de futbol 7, muchas áreas verdes con bancas y asadores. El departamento se encuentra ubicado en el Nivel 6 y cuenta con la siguiente distribución: * Cocina integral con barra desayunadora * Sala - Comedor * 2 habitaciones (la principal con baño completo) * 2 Baños completos * Áarea de lavado techada * 2 cajones de estacionamiento * Cuenta con cortinas black out y canceles de cristal templado en los 2 baños * Se pagan $1,300 de Mantenimiento",City Real Estate,2HNNCB,63012071,Publicado hace más de 1 año,64 m² tot.,64 m² cub.,2 baños,2 estac.,2 rec.,,1 años,Elevador : 2; Caseta de guardia; Alberca; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente; Piso en el que se encuentra : 6,Gimnasio; Seguridad privada; Área de Juegos Infantiles,Estudio,Asador,20.712351,-103.304334
2039,Inm24,,01/04/2025,Departamento,133m²,3,2,venta,"ventaMN 5,990,000",,"Avenida Chapultepec Sur 480 - Dep. 1513, Americana, Guadalajara, Jalisco,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.668267300000000,-103.368751700000000&zoom=16&markers=20.668267300000000,-103.368751700000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=kamtkxy19nz0ddbPiHwxZrzXSYg=&channel=rpfic-i24",Departamento en Venta Colonia Americana,"¡Descubre este departamento excepcional que combina elegancia y funcionalidad en cada rincón. Con 133 m² de construcción, ofrece un espacio amplio y bien distribuido para disfrutar al máximo. Características destacadas: - 3 recámaras: Espaciosas y luminosas, perfectas para el descanso. - 2 baños: Con acabados de alta calidad que aportan un toque de sofisticación. - 2 estacionamientos: Comodidad y seguridad para tus vehículos. Amenidades que marcan la diferencia: - Alberca y área de juegos infantiles: Espacios ideales para el entretenimiento y la diversión familiar. - Cocina integral: Diseñada para inspirar al chef que llevas dentro. - Patio de lavado: Práctico y funcional para tus necesidades diarias. - Caseta de guardia y elevador: Seguridad y accesibilidad garantizadas. Este departamento es la opción perfecta para quienes buscan un hogar que combine confort, estilo y una ubicación privilegiada. ¡Hazlo tuyo y vive la experiencia de un hogar único!",Descubre Levante,602P6T,145876709,Publicado hace 52 días,133 m² tot.,133 m² cub.,2 baños,2 estac.,3 rec.,1 medio baño,12 años,Elevador : 1; Alberca; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente,Area de lavandería; Servicios básicos (agua/luz); Área de Juegos Infantiles,,,20.668267,-103.368752
2040,Inm24,,01/04/2025,Departamento,75m²,1,1,venta,"ventaMN 6,242,430",,". S/N,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.702556123612328,-103.377809730282550&zoom=16&markers=20.702556123612328,-103.377809730282550&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=IyLClCw91yQ-hdxrbDuQsR8bPaQ=&channel=rpfic-i24",Preventa Departamento por Zona Financiera Guadalajara Jalisco,"Ref: 1 8 6 8 7 3 Preventa de Departamento Living B1107 Vista Norte, con fecha de entrega en enero de 2024, ubicado en la exclusiva zona de Providencia, en Guadalajara, Jalisco. Este moderno departamento de 1 recamara, Walk-In Closet espacioso para organizar tus pertenencias, 1 baño y medio, área de lavado, balcón y estacionamiento. Ofrece 75.21 mt2 en un entorno residencial de alta categoría. Diseñado en el confort y la comodidad, este departamento cuenta con amenidades de lujo, como un gimnasio completamente equipado, alberca para disfrutar de un refrescante chapuzón, conexión a Internet/WiFi para mantenerse siempre conectado, una terraza para relajarse con área de yoga al aire libre. También cuenta con un ROOFTOP BAR, área de COWORKING, SPORT BAR, AFFTER PARTY ROOM aislado acusticamente, para mayor privacidad. Area de lectura y 1,500 mt2 de áreas verdes y caseta de vigilancia para brindar seguridad a los residentes. Cuenta con la opción pet friendly para aquellos que tienen mascotas. En cuanto a las zonas de interés cercanas, encontrarás a pocos minutos de distancia el exclusivo corredor gastronomico con restaurantes como; LA ESTANCIA GAUCHA, entre otros. Asi como el NH HOTEL GROUP, de nivel internacional, en la exclusiva ZONA FINANCIERA FINANCIERA de Guadalajara. Por lo que se refiere a las vías de acceso, estarás cerca de importantes avenidas como Avenida Américas y Avenida Providencia, que te conectarán fácilmente con el resto de la ciudad. También encontrarás ciclovías cercanas para aquellos que prefieren moverse en bicicleta y disfrutar de un estilo de vida saludable. Contactanos, nos encantara poder apoyarte, en tus decisiones financieras e inmobiliarias!!",iad Mexico,NX-186873,141846316,Publicado hace más de 1 año,75 m² tot.,75 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,,,,,20.702556,-103.37781
2041,Inm24,,01/04/2025,Departamento,47m²,1,1,venta,"ventaMN 3,494,190",,"napoles 2560,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.691753200000000,-103.382424200000000&zoom=16&markers=20.691753200000000,-103.382424200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=wMYFbkHESYrsFoejIxEJbgS8p-U=&channel=rpfic-i24","Departamento 1 Rec. Providencia, Guadalajara Jal.","Pre-venta Torre Nápoles. Departamentos de una recámara en exclusiva zona de Guadalajara. La torre cuenta con 5 nivels, 5 departamentos por piso. Cada departamento cuenta con un baño y un cajón de estacionamiento. Solo el modelo 1 cuenta con 1 1/2 baños y un cajón de estacionamiento. El tipo cuatro es loft. La torre contará con roof top, cocina al aire libre, zona de gril, fire pit, mail box, seguridad 24/7 y agua purificada en cada departamento. Entrega en 14 meses.",RAFAEL MIGUEL VENEGAS SANDOVAL,609S32,146068292,Publicado hace 29 días,47 m² tot.,47 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Elevador : 1; Escuelas Cercanas; Cocina integral; Closet,,Sótano,,20.691753,-103.382424
2042,Inm24,,01/04/2025,Departamento,62m²,1,1,venta,"ventaMN 5,400,000",,"Brasilia,  Fraccionamiento Colomos Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.706906801776250,-103.383635587310780&zoom=16&markers=20.706906801776250,-103.383635587310780&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Qjmt73OZ1l_9_Eg6qsqnUqNFN-k=&channel=rpfic-i24",Venta Loft en Colomos Providencia,"EN VENTA departamento tipo LOFT en el corazón de Colomos Providencia ¡COMO NUEVO! en condominio Brasilia 10, con ubicación estratégica en zona residencial, cercana a escasos metros de Punto Sao Paulo, tiendas de autoservicio, plazas comerciales, restaurantes, entre otros. La propiedad cuenta con mas de 62 mt2 privativos, moderno, acabados de calidad, espacios minimalistas, acabados modernos, inmejorable iluminación y ventilación, techos altos con inigualable sensación de amplitud, Ideal para jovenes, ejecutivos, parejas sin niños. Amenidades de primera: Jardines, pista de Jogging, alberca, gimnasio, salón de usos múltiples, terrazas, lobby recepción 24/7, seguridad y acceso controlado, entre otros. Ideal para INVERSIONISTAS ¡Previa Cita! CONÓCELO!",MAGNA 7,2K60DK,64962410,Publicado hace más de 1 año,62 m² tot.,62 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,A estrenar,Elevador : 2; Alberca; Escuelas Cercanas; Mascotas; Cocina integral; Estado de conservación : Excelente,Gimnasio; Seguridad privada,Salón de usos múltiples,Estacionamientos; Jardín Privado,20.706907,-103.383636
2044,Inm24,,01/04/2025,Departamento,54m²,2,1,venta,"ventaMN 1,385,000",,"Sierra Fovissste 12,  Unidad habitacional Miravalle Fovissste, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.711497400000000,-103.327021200000000&zoom=16&markers=20.711497400000000,-103.327021200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=HkPsjHffhFjI-aUP3cnLy1mKaRg=&channel=rpfic-i24","*departamento en Venta en Fovissste Estadio, Gdl*","*DEPARTAMENTO EN VENTA EN FOVISSSTE ESTADIO, GDL* $1,385,000 Superficie 54m2 Ubicación inmejorable:* ️ A solo *40 mts* del Centro Escolar (kínder y primaria) ️ Cerca de un *jardín* ️ A *3 cuadras de Calzada Independencia* ♂️ 2 recámaras 1 baños completo 1 Estacionamiento con reja. **primer nivel El departamento cuenta con área de sala comedor, cocina integral, cuarto de lavado, recámara 1 con closet, un baño completo, recámara 2 con closet. Un cajón de estacionamiento con reja. ¡Perfecto para tu familia! Contáctanos para más información.",CREALTOR VANGUARDIA GDL,602C9B,145865081,Publicado hace 51 días,54 m² tot.,54 m² cub.,1 baño,1 estac.,2 rec.,,6 años,Cuartos de servicio; Cocina integral; Closet,Area de lavandería; Servicios básicos (agua/luz),Patio,,20.711497,-103.327021
2045,Inm24,,01/04/2025,Departamento,169m²,3,,venta,"ventaMN 14,083,000",,"Providencia,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.706523970028160,-103.383258713735940&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=gUuomSPoiuEJcZWwpxEU9iQSEeo=&channel=rpfic-i24",Departamentos de Lujo en Preventa Zona Country Club Providencia,"JP0924-AL2 *precios sujetos a cambios sin previo aviso* Descubre la oportunidad de vivir en un lugar único con nuestros exclusivos departamentos con vista al country club. Diseñados con un enfoque innovador, ofrecen amplias terrazas y un diseño increíble que maximiza la comodidad y el estilo. Perfectos para una inversión segura, estos departamentos combinan lujo y exclusividad en cada detalle. ¡No dejes pasar la oportunidad de hacer tuya una propiedad de primer nivel! Mayor información Jorge Prigadaa Phone: Ver datos",Capital Brokers,EB-RF1962,144738981,Publicado hace 204 días,167 m² tot.,169 m² cub.,2 baños,,3 rec.,,A estrenar,Elevador : 1; Cocina integral,Aire acondicionado,Bodega(s) : 1,,20.706524,-103.383259
2046,Inm24,,01/04/2025,Departamento,116m²,2,2,venta,"ventaMN 7,546,794",,"Manuel Acuña,  Providencia 1a Secc, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.684827599999998,-103.389359699999999&zoom=16&markers=20.684827599999998,-103.389359699999999&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=fml1VBs0dGftC9SmPsU1yqkVmY4=&channel=rpfic-i24",Departamento en Venta Torre Manara Living Colonia Providenci,Departamento en Venta torre Manara Living Colonia Providencia 1a Secc Departamento de 2 recamaras en un edificio de 8 unidades 2 recamaras 2.5 baños sala cocina comedor área de lavado 116 m2 2 cajones de estacionamiento,Gaant Grupo Inmobiliario,EB-GC5930,59772694,Publicado hace más de 1 año,116 m² tot.,116 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,1 años,,,,,20.684828,-103.38936
2047,Inm24,,01/04/2025,Departamento,127m²,1,2,venta,"ventaMN 6,010,384",,"Av.  Niños Heroes 2571 ,  Jardines del Bosque, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666433100000000,-103.381875300000000&zoom=16&markers=20.666433100000000,-103.381875300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=YetspptFKxd2VJdEfeKHpzFiIA4=&channel=rpfic-i24",Departamento en Venta Desarrollo Vive del Bosque 501,"Excelente Departamento en Venta en el 5to. Piso Cuenta con Cocina Integral con barra, Sala Comedor con 2 recamaras cada una con baño completo y closets, medio baño de visitas, área de lavado, Balcón de 4.84 mt2. Dentro de este desarrollo se tiene áreas comunes como salón de entretenimiento, terraza jardineada, espacio de coworking, juegos infantiles y amplio estacionamiento. Lobby en mármol, vigilancia y CCTV y elevador con tarjetas de seguridad. Solo 1 mascota permitida.",ASESORES INMOBILIARIOS,5SBNR2,144498512,Publicado hace 234 días,127 m² tot.,127 m² cub.,2 baños,2 estac.,1 rec.,1 medio baño,A estrenar,Elevador : 1; Caseta de guardia; Escuelas Cercanas; Cocina integral,Internet/Wifi; Aire acondicionado; Seguridad privada; Área de Juegos Infantiles,Estudio; Salón de usos múltiples,,20.666433,-103.381875
2048,Inm24,,01/04/2025,Departamento,82m²,2,2,venta,"ventaMN 5,579,833",,"Torre Sant Uriel,  Chapalita, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.668619700000000,-103.399823100000000&zoom=16&markers=20.668619700000000,-103.399823100000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=zt7_Sy-pRgbUpLSInR3TKLpWIu0=&channel=rpfic-i24",Departamento 2 Recs en Chapalita 82 m²,"Departamento a estrenar en Chapalita, sobre Av. Lazaro Cardenas, Torre San Uriel, la torre esta ubicada a 2 minutos de Glorieta Chapalita y a 3 de Glorieta Minerva. Precio $5,579,833.68 MN Superficie 82.5m2 + terraza 8.42m2 = 90.92m2 sala comedor cocina integral balcon medio baño recamara principal con closet, baño completo recamara secundaria con closet, baño completo y balcon 2 cajones de estacionamiento closet de servicio El edificio cuenta con acceso controlado 24, elevador. (D 1103)",Urbania Inmobiliaria,5QI635,143051495,Publicado hace más de 1 año,90 m² tot.,82 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,A estrenar,Elevador : 1; Caseta de guardia; Cuartos de servicio; Cocina integral; Acceso discapacitados,Seguridad privada,Closets : 1,,20.66862,-103.399823
2049,Inm24,,01/04/2025,Departamento,39m²,1,1,venta,"ventaMN 2,964,497",,"LA LUNA,  Jardines del Bosque, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.665688413278450,-103.387025606884760&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Hz-CEacRlTHrLQgrnq9stzSFgAE=&channel=rpfic-i24",Departamento Entre Av de Los Arcos - Hotel Riu en Venta,"Departamentos en Jardines del Bosque, cerca de Hotel RIU, e importantes vías de acceso. ● Ubicado en Piso 3 con Orientación sur Con alta plusvalía, un departamento que se adapta a tu estilo de vida, ubicado estratégicamente a unas cuadras de La Minerva, rodeado de colonias exclusivas e importantes, de Guadalajara, es perfecto para quienes buscan seguridad, rentabilidad y ubicación. ● Amenidades de primer nivel, vistas panorámicas, ¡alturas estratosféricas! tu hogar por encima de las estrellas, en una ciudad que evoluciona y crece constantemente ● Espacios de uso mixto, con área corporativa, comercial, y de residencia. Amenidades: • Kids Club • Alberca • Sun Deck • Salón de Juegos • GYM • • Cowowrk • Sports Bar • Cook and Wine • Salón de Eventos • ● Modelo de 1 Habitación tipo Estudio. ● Opciones a Elegir, entre + Cajones de Estacionamiento. ● De 39.15 m2 1 Habitación, 1 Baño, 1 Lugar de Estacionamiento. + 1 Bodega. Solo Trato Directo. Visita Matos Bienes Raíces @matosbienesraices Contacto: Ver datos / Ver datos",Grupo TU ASESOR INMOBILIARIO,5T995P,145241275,Publicado hace 141 días,39 m² tot.,39 m² cub.,1 baño,1 estac.,1 rec.,,A estrenar,Terraza; Jacuzzi; Mascotas,Gimnasio; Internet/Wifi; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Espacio de co-working,Estudio,Balcón(es) : 1,20.665688,-103.387026
2050,Inm24,,01/04/2025,Departamento,178m²,3,2,venta,"ventaMN 9,850,000","Mantenimiento MN 4,000","av juan palomar y arias  60 PJ,  Fraccionamiento Vallarta Norte, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677016600000001,-103.388855950000007&zoom=16&markers=20.677016600000001,-103.388855950000007&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=smhw51ydVk05G3SBycbfYSaZzn0=&channel=rpfic-i24",Departamento con Terraza Amplia y Excelente Ubicación,"Departamento en excelente ubicación en ZMG. Cuenta con 3 recamaras La principal con walkin closet Las dos secundarias comparten baño completo Baño de visitas en sala/comedor Terraza amplia al rededor de todo el departamento Cuarto de lavado y de servicio completo Cajones de estacionamiento 2 techados Terraza de eventos Ludoteca GYM Alberca para clases de natación a lado de centro comercial con todos los servicios, en una zona donde tienes cerca centros comerciales, bancos, escuelas, con muchas vías de acceso. Se entrega a finales de MAYO 2022 WIG: p6yjZYq",Silvia,2IA5QM,63455302,Publicado hace más de 1 año,178 m² tot.,178 m² cub.,2 baños,2 estac.,3 rec.,2 medios baños,6 años,Elevador : Si; Caseta de guardia; Alberca; Escuelas Cercanas; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente,Gimnasio; Aire acondicionado; Seguridad privada; Servicios básicos (agua/luz); Área de Juegos Infantiles,Bodega(s) : 1; Salón de usos múltiples,,20.677017,-103.388856
2051,Inm24,,01/04/2025,Departamento,34m²,1,1,venta,"ventaMN 3,166,812",,"Lerdo de Tejada,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.672292250000001,-103.361755599999995&zoom=16&markers=20.672292250000001,-103.361755599999995&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=R0O9QmLVWhJaOrbonGZmWLiunCA=&channel=rpfic-i24",Departamentos en Preventa en Lerdo de Tejada,"Suites, lofts y town houses en preventa en Lerdo de Tejada, dentro de la colonia Americana; una de las mejores de Guadalajara con excelente ubicación y accesibilidad. Distintos modelos de suites, lofts y townhouses disponibles según las necesidades del cientes. Contamos con plan de pago. WIG: pGw1CYB",Mariana López G,5SSHM5,144951965,Publicado hace 178 días,34 m² tot.,34 m² cub.,1 baño,1 estac.,1 rec.,1 medio baño,,Elevador : Si; Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente,,,,20.672292,-103.361756
2052,Inm24,,01/04/2025,Departamento,78m²,1,1,venta,"ventaMN 4,130,065",,"Andres Teran,  Fraccionamiento Chapultepec Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.695588399999998,-103.366670900000002&zoom=16&markers=20.695588399999998,-103.366670900000002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=_q3mtRPJnIgMqWeFq6QYkbbfKXo=&channel=rpfic-i24",Departamentos en Preventa Torre Teran Chapultepec Country,Departamentos en preventa torre Teran Chapultepec Country Conformado de 4 niveles de altura y 13 unidades de departamentos MODELO BIANCO 78 m2 1 recámara con closet 1 baño Área social cocina Área de lavado Bodega Cajón de estacionamiento Semisótano roof top caseta de seguridad CCtv Bodegas individuales Pet Friendly. EasyBroker ID: EB-MB8981,Gaant Grupo Inmobiliario,EB-MB8981,65704229,Publicado hace más de 1 año,78 m² tot.,78 m² cub.,1 baño,1 estac.,1 rec.,,,,,,,20.695588,-103.366671
2053,Inm24,,01/04/2025,Departamento,93m²,2,2,venta,"ventaMN 7,550,000","Mantenimiento MN 3,749","Río de Janeiro 2320 702,  Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.700290700000000,-103.376906899999994&zoom=16&markers=20.700290700000000,-103.376906899999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=OBXq5pennpAnGNDDHdfTooF9ctM=&channel=rpfic-i24",Departamento en Venta en Providencia Zona Financiera,"¡Bienvenido a tu nuevo hogar! Este departamento es una joya moderna y funcional, ideal para quienes buscan comodidad y estilo. Con 93 m² de construcción, cuenta con 2 recámaras y 2 baños, perfectos para disfrutar de tu espacio personal. Aquí te dejo lo que hace a esta propiedad única: - Espacios amplios: 2 recámaras y 2 baños, diseñados para maximizar tu confort. - Estacionamiento: 2 espacios para que nunca te preocupes por dónde dejar tu auto. - Amenidades destacadas: - Terraza y Roof Garden: Perfectos para relajarte o socializar con amigos. - Seguridad: Circuito cerrado, caseta de guardia y portero, para que te sientas seguro en todo momento. - Accesibilidad: Elevador que facilita el acceso a tu hogar. - Mascotas bienvenidas: ¡Tu amigo peludo también es parte de la familia! No dejes pasar esta oportunidad, ¡tu nuevo hogar te está esperando! WIG: pSGLT9r",Guia Excelencia Inmobiliaria,5TRL0F,145737915,Publicado hace 68 días,93 m² tot.,93 m² cub.,2 baños,2 estac.,2 rec.,1 medio baño,,Elevador : Si; Caseta de guardia; Estado de conservación : Excelente,,,,20.700291,-103.376907
2054,Inm24,,01/04/2025,Departamento,41m²,1,,venta,"ventaMN 1,500,000",Mantenimiento MN 800,"Av revolución  1951,  La Loma, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.659898450000000,-103.321979249999998&zoom=16&markers=20.659898450000000,-103.321979249999998&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=QToniWpJdxY5cxzxSkg-qyZOaw0=&channel=rpfic-i24",Departamento en Preventa Cerca de La Udeg,"Departamento tipo loft, el departamento se entregara con cocina integral equipada con parrilla y horno electrico, campana, cubierta de granito, calentador electrico, cancel de baño, muebles de baño con cubiertas de marmol, ovalin, escusado y closet. WIG: pj7FfMx",Guia Excelencia Inmobiliaria,5R5SCL,143530581,Publicado hace 345 días,41 m² tot.,41 m² cub.,1 baño,,1 rec.,,,Elevador : Si; Cuartos de servicio; Cocina integral; Acceso discapacitados; Estado de conservación : Excelente,Servicios básicos (agua/luz),,,20.659898,-103.321979
2055,Inm24,,01/04/2025,Departamento,96m²,2,1,venta,"ventaMN 5,790,000",,"Francisco Rojas Gonzalez 634,  Ladrón de Guevara, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.686592705500000,-103.378365039800002&zoom=16&markers=20.686592705500000,-103.378365039800002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=H8S0F2aMY--q3hukuEUmVaM5oVg=&channel=rpfic-i24",Departamento en Pre - Venta en Ladron de Guevara,"DEPARTAMENTO EN PRE-VENTA EN LADRON DE GUEVARA Domicilio: Francisco Rojas González #634, entre Francisco Zarco y hospital. Col. ladrón de Guevara, Guadalajara, Jal Precio: $5’790.000 PESOS Medidas: 96.5 m2 Departamento con cocina integral equipada refrigerador, estufa, campana y barra desayunadora. Amplia sala con ventanales de piso a techo, aérea de lavado con centro de lavado incluido, baño completo que se comparte con recamara secundaria. Dos amplias recamaras la principal con walk in closet y baño completo, la secundaria con closet de pido a techo. 1 cajón de estacionamiento subterráneo. Exclusiva Torre con tan solo 20 departamentos con valor sustentable quiere decir tu departamento contara con luz solar sin generar calor. Ahorro de energía eléctrica por la iluminación que entra por los ventanales. AMENIDADES: Jacuzzi Roof Garden Terraza Área de Lectura Dog Park Huerto urbano WIG: pI6w88S",SADE SOLUCIONES INMOBILIARIAS,5Q6BIN,142732463,Publicado hace más de 1 año,96 m² tot.,96 m² cub.,2 baños,1 estac.,2 rec.,,,Jacuzzi; Estado de conservación : Excelente,Gimnasio,,,20.686593,-103.378365
2056,Inm24,,01/04/2025,Departamento,68m²,2,1,venta,"ventaMN 1,890,000",Mantenimiento MN 500,"AV PATRIA ,  Fraccionamiento Fabrica de Atemajac, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.713753206105466,-103.358696376751700&zoom=16&markers=20.713753206105466,-103.358696376751700&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=0cBuaXLDDCrVAokZtPG5-fuh28E=&channel=rpfic-i24",Departamento Av Patria Zona Atemajac,"Departamento remodelado recientemente Tiene Pisos nuevos, Baño nuevo con cancel de cristal templado, Cocina Integral Nueva con estufa y campana dos recamaras con closets nuevos un baño completo sala comedor área de lavado espacio para lavadora y secadora un cajón de estacionamiento 3er nivel Tu nuevo hogar te está esperando! ¿Estás buscando la casa de tus sueños? ¡No busques más! En H&H asesores inmobiliarios tenemos las mejores opciones en propiedades, adaptadas a tus necesidades y presupuesto. Casas y departamentos a precios inigualables Preventas Ubicaciones privilegiadas Financiamiento a tu medida Asesoría personalizada ¡Es el momento perfecto para invertir en tu futuro! Contáctanos y descubre cómo hacer realidad tu sueño. Llámanos al Ver datos ¡No dejes pasar esta oportunidad única!",H&H ASESORES,5TF1T2,145396772,Publicado hace 108 días,68 m² tot.,68 m² cub.,1 baño,1 estac.,2 rec.,,20 años,Escuelas Cercanas; Cocina integral; Estado de conservación : Excelente; Piso en el que se encuentra : 4; Fecha disponible : INMEDIATA; Número de departamentos : 18; Ubicación : Frente; Closet,Area de lavandería; Servicios básicos (agua/luz),Patio,,20.713753,-103.358696
