id,PaginaWeb,Ciudad,Fecha Scrap,tipo_propiedad,area_m2,recamaras,estacionamientos,operacion,precio,mantenimiento,direccion,ubicacion_url,titulo,descripcion,anunciante,codigo_anunciante,codigo_inmuebles24,tiempo_publicacion,area_total,area_cubierta,banos_icon,estacionamientos_icon,recamaras_icon,medio_banos_icon,antiguedad_icon,Características generales,Servicios
180,Inm24,Gdl,abr-25,Terreno / Lote,442m²,,,venta,"ventaMN 5,200,000",,"Villa Guerrero,  Vicente Guerrero, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.690144300000000,-103.259387800000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=A7opRyEWTKEoCY_98OLOD27irJU=&channel=rpfic-i24",Terreno en Venta en La Col. Villa Guerrero,PROPIEDAD EN VENTA A PRECIO DE TERRENO ¡!! SUPERFICIE 442 MTS2 USO DE SUELO MIXTO RA,PAREDES GRUPO INMOBILIARIO,5Q9078,142803218,Publicado hace más de 1 año,442 m² tot.,,,,,,20 años,,
181,Inm24,Gdl,abr-25,Terreno / Lote,1970m²,,,venta,"ventaMN 47,650,000",,"Av. Circunvalación Agustín Yáñez al 1272,  La Aurora, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.654768600000000,-103.346342100000001&zoom=16&markers=20.654768600000000,-103.346342100000001&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=k7LuG_QRkABSJ9PFwF73QHO-utA=&channel=rpfic-i24",Terreno en Venta en Av Washington,Terreno en Venta sobre AV. Washington esquina con Héroes Ferrocarrileros.            Ubicado en zona Altamente Comercial con gran flujo vehicular las 24/7 Zonificación: Área de Renovación Urbana / Comercio y Servicios Impacto Alto Usos permitidos: H1-H2-H3-H4-H5-CS1-CS2-CS3-CS4-I1-I2-E2-E3-E4-E5-EA-ANP-PC-PRH Usos condicionados: I3-E1-RIE-RIS-RIT-ARN.  $100xM COS 0.8 /  CUS 7.2 78 METROS FRENTE,ESPACIO 360 ASESORES INMOBILIARIOS,EB-SB6440,145478974,Publicado hace 102 días,3324 m² tot.,1970 m² cub.,,,,,A estrenar,,
182,Inm24,Gdl,abr-25,Terreno / Lote,957m²,,,venta,"ventaMN 29,667,000",,"paseo de la cima 434,  Fraccionamiento Colinas de San Javier, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.695346600000000,-103.396074500000000&zoom=16&markers=20.695346600000000,-103.396074500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=k_ChJ2qcc6MNrZFxqPxiEoip-4I=&channel=rpfic-i24",Terreno en Venta Colinas de San Javier,"Rerreno en Venta Colinas de San Javier. Ubicación: Zona exclusiva en Guadalajara. Superficie: 957 m² Precio por m²: $31,000 MXN Precio total: $29,667,000 MXN Características Principales - Zona de alta plusvalía. - Entorno exclusivo - Cerca de centros comerciales, colegios y hospitales. - Inversión patrimonial garantizada - Plusvalía en constante crecimiento. - A minutos de Providencia, y Lomas del Valle. - Fácil acceso a Av. Acueducto, Av. Patria y Av. Pablo Neruda. - Cercanía con Plaza Andares, Midtown Jalisco, parque Colomos y Puntos Corporativos.",Nelia Núñez,6095RF,146048325,Publicado hace 33 días,957 m² tot.,,,,,,A estrenar,,
183,Inm24,Gdl,abr-25,Terreno / Lote,140m²,,,venta,"ventaMN 700,000",,"Avenida las Cañadas,  Villas Del Sur, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.623122099999999,-103.199506900000002&zoom=16&markers=20.623122099999999,-103.199506900000002&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=XpuaZiyw8cW_bvjwNvORg9hzGns=&channel=rpfic-i24",Paseo Las Cañadas: Terreno Residencial en Venta en Villas del Sur,"Invierte en terrenos y asegura tu futuro! Adquiere propiedades en ubicaciones estratégicas con gran potencial de crecimiento a solo 3 minutos de Periferico nuevo y 3 minutos de Centro de distribución de Farmacias Guadalajara, Parque Industrial Elite, Paque industrial San Vicente . Ideal para quienes buscan rentabilidad a largo plazo en una inversión segura y tangible. ¡No dejes pasar esta oportunidad y haz crecer tu patrimonio! El desarrollo contara con Amenidades de Terraza, Alberca, Areas Verdes, Pet Park,Locales comerciales y Acceso controlado",Pulppo,67301b7cd5920340be44d044,145176367,Publicado hace 151 días,140 m² tot.,,,,,,A estrenar,,
184,Inm24,Gdl,abr-25,Terreno / Lote,600m²,,,venta,"ventaMN 42,687,000",,"Belisario Dominguez,  Unidad habitacional Belisario Dominguez, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.719507499999998,-103.295942900000000&zoom=16&markers=20.719507499999998,-103.295942900000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=RdGUb_Lf-cdpmk4iHojRmfjhFWA=&channel=rpfic-i24",Terreno en Belisario Dominguez,"Terreno en Belisario Domínguez -3060 m2 pero se puede vender en fracciones ya establecidas -Precio por m2: $13,950 -Ubicado a 1km del estadio Jalisco -Ideal para bodegas, agencia de autos",ALC BIENES RAICES,ALA6377336,145348006,Publicado hace 125 días,3060 m² tot.,600 m² cub.,,,,,A estrenar,,
185,Inm24,Gdl,abr-25,Terreno / Lote,1241m²,,,venta,"ventaMN 43,704,000",,"Av la paz 2199,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.672087800000000,-103.372368500000000&zoom=16&markers=20.672087800000000,-103.372368500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=E3JkMCKa7pPiUX5S3ez83r5GI_8=&channel=rpfic-i24",Terreno en Venta Para Desarrollar en Av La Paz,"Terreno en la esquina de Av. La Paz y Simon Bolivar es una excelente opción para construir una torre de departamentos, oficinas o un espacio comercial. Tiene una superficie de 1,241 metros cuadrados y todos los documentos están en regla, sin gravámenes. Cuenta con 30.15 metros de frente en Av. La Paz y 40.27 metros de frente en la calle Simon Bolivar. La superficie construida actual es de 496 metros cuadrados. Está disponible para la venta por $43,704,000 y para la renta por $120,000.",SILDUR Agencia Inmobiliaria,EB-LR8604,90913137,Publicado hace más de 1 año,1241 m² tot.,,,,,,A estrenar,,
186,Inm24,Gdl,abr-25,Terreno / Lote,2803m²,18,,venta,"ventaMN 90,000,000",,"Av de las Rosas ,  Chapalita, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.659233600000000,-103.396944200000000&zoom=16&markers=20.659233600000000,-103.396944200000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=-ULodn_4cwoCJ95XRLyPFomZ8uA=&channel=rpfic-i24",Terreno Venta Sobre Av Chapalita Uso de Suelo,"Excelente terreno sobre Av de las Rosas entre Av Lopez Mateos y Av Mariano Otero, excelente para desarrollo de hotel con locales y departamentos. El terreno cuenta con uso de suelo para Vivienda Vertical o desarrollo comercial. Medidas de 36.42m de frente por 77.29m de fondo. Información y citas con Michel Virgen: Ver datos .65",REI INMOBILIARIA,3MQJ49,91439229,Publicado hace más de 1 año,2803 m² tot.,,,18 estac.,,,A estrenar,Forma del terreno : Regular,
187,Inm24,Gdl,abr-25,Terreno / Lote,1513m²,,,venta,"ventaMN 16,000,000",,"BARRIO DE ANALCO,  Barrio Analco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.666960400000000,-103.340680300000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=LdFo6y1s-EN0iA6WWWIf5wyw1A8=&channel=rpfic-i24",Terreno en Venta en Colonia Analco Guadalajara,"Atención inversionistas, constructores, excelente finca como terreno, 1,513 m2 frente 26 m2 fondo 58 m2 escuchan ofrecimientos.",AM&Co  Bienes Raíces,3MHOIP,91201165,Publicado hace más de 1 año,1513 m² tot.,,,,,,15 años,,
188,Inm24,Gdl,abr-25,Terreno / Lote,496m²,6,,venta,"ventaMN 43,710,000",,"Terreno EN Venta Colonia Americana 2199 Guadalajara Jalisco,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.646863499999998,-103.308199599999994&zoom=16&markers=20.646863499999998,-103.308199599999994&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=VySsugHc3rqSZ98kXzc87o2MMeE=&channel=rpfic-i24",Terreno en Americana,"DE LA ZONA La Colonia Americana es una de las zonas más emblemáticas y tradicionales de Guadalajara, Jalisco, México. Caracterizada por su arquitectura histórica y su vibrante vida cultural, la colonia se ha convertido en un punto de referencia tanto para locales como para visitantes. Catalogada como el barrio más “cool” del 2022 según la publicación de El Financiero, la Colonia Americana es una mezcla de historia, cultura, arte y vida contemporánea, lo que la convierte en un lugar atractivo y dinámico para vivir y visitar en Guadalajara. DEL TERRENO De fachada catalogada como histórica y situado en una esquina prominente, este terreno es una joya tanto para proyectos comerciales como habitacionales. Integrado con una casa antigua casi al centro y localizado en una de las mejores zonas de la ciudad, ofrece un atractivo único y un valor sin igual. Con una superficie total de 1,214 metros cuadrados y 496 metros cuadrados de construcción en la casa, el terreno presenta dimensiones ideales: 30 metros de frente y 40 metros de fondo. Su forma rectangular permite un uso eficiente del espacio, ofreciendo versatilidad para una variedad de proyectos. Además, cuenta con espacios de estacionamiento accesibles desde las dos calles que se cruzan en la esquina, añadiendo una ventaja significativa en términos de accesibilidad y comodidad. Disponibilidad y Precio sujetos a cambio sin previo aviso. ID EasyBroker:EB-QV0572",PRIMARA,PLA6289562,145109138,Publicado hace 160 días,1214 m² tot.,496 m² cub.,,6 estac.,,,80 años,,
189,Inm24,Gdl,abr-25,Terreno / Lote,913m²,,,venta,"ventaMN 19,000,000",,"Jesús García,  Guadalajara Centro, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.688976600000000,-103.350483700000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=oIZKf40IVKq0NsOC66Qurh4ulv4=&channel=rpfic-i24","Terreno en Venta con Uso de Suelo Mixto en Jesús García, Guadalajara Jalisco.","Terreno en venta con una excelente ubicación ya que esta frente al parque Alcalde sobre la calle Jesús García a 5 cuadras del hospital Civil Viejo y a una cuadra del centro Universitario CUCSH y la glorieta La Normal en colonia centro de Guadalajara, cuenta con uso de suelo mixto que puede ser comercios, servicios y habitacional para torres verticales. Cuenta con 913 m2 de terreno. La disponibilidad y precios quedan sujeto a cambios sin previo aviso Se aceptan pagos con créditos, estos quedan sujeto a cambios por motivos de montos variables Contamos con políticas de no discriminación *Para cualquier aclaración y/o quejas, por favor mandar mensaje al siguiente correo:@gmail.com * *Av., Santa Margarita #4099 Int. A-15 Plaza D-Lucca, Col. Santa Margarita, Zapopan, Jalisco. CP: Ver datos * *Tel: Ver datos 00 Horario de atención: Lunes a Viernes de 9:00 am a 6:00 pm, Sábados de 9:00 am a 1:00 pm.* Aviso de privacidad: **PIZARRO RESTREPO Y ASOCIADOS INMOBILIARIA S.A DE C.V de nombre comercial PRYA Grupo Inmobiliario, es responsable del uso y protección de sus datos personales, en este sentido y atendiendo las obligaciones legales establecidas en la Ley Federal de Protección de Datos Personales en Posesión de los Particulares, a través de este instrumento se informa a los titulares de los datos, la información que de ellos se recaba y los fines que se le darán a dicha información...**",PRYA grupo inmobiliario,EB-GX5374,60600170,Publicado hace más de 1 año,913 m² tot.,,,,,,A estrenar,,
190,Inm24,Gdl,abr-25,Terreno / Lote,250m²,1,,venta,"ventaMN 26,500,000",,"GRAL SAN MARTIN,  Americana, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.670476200000000,-103.371580700000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=hdnudSclNatbtAcVl6Lk3Iib7yI=&channel=rpfic-i24",Terreno en Venta Col Americana,"CASA EN VENTA EXCELENTE UBICACION COLONIA AMERICANA Ubicación privilegiada para demoler y/o Remodelar, cerca de Avenidas importantes a 2 cuadras Union, 2 cuadras de la Glorieta de Niños Heroes, 2 cuadras de Av. Chapultepec, Av.Luis Perez Verdia A 5 min del Consulado Americano, 2 cuadras de paseo Lafayette, Restaurantes, centros Sociales. Ideal para Construir Proyecto Vertical, Comercial, Hotel, Oficinas, Consultorios Medicos, Locales Comerciales, Restaurante. Una parte de la Construccion aprovechable el resto como Terreno para construccion 647 M2 de Terreno Libre de Gravamen, lista para escriturar. Se puede tramitar el Uso de Suelo Mixto: Comercial, Habitacional, Oficinas. COS 0,8 CUS 4.2 Previa Cita Blarus Excelencia Inmobiliaria.",BLANCA PALOMA RUELAS SANDOVAL,60EPAH,146200817,Publicado hace 15 días,642 m² tot.,250 m² cub.,,,1 rec.,,1 años,,
191,Inm24,Gdl,abr-25,Terreno / Lote,802m²,,,venta,"ventaMN 21,500,000",,"Lomas del Country ,  Fraccionamiento Lomas Del Country, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.698316314960728,-103.364969407934570&zoom=16&markers=20.698316314960728,-103.364969407934570&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=ySkxpOmOMp43mXqf1NDkbHVjcHg=&channel=rpfic-i24","Terreno Lomas del Country 802 m² en $21,500,000","Terreno Lomas del Country 802 m2 en $21,500,000 Excelenet terreno muy bien ubicado, en Lomas del Country, junto Chapultepec Country y muy cerca del Country Club, tiene 15 metros de frente, zona muy consolidada y con gran plusvalía Pudiera funcionar para departamentos o bien para casa habitación",Capriori Bienes Raíces,BEAT,91488190,Publicado hace más de 1 año,802 m² tot.,,,,,,A estrenar,,
192,Inm24,Gdl,abr-25,Terreno / Lote,170m²,3,,venta,"ventaMN 4,240,000",,"Sebastian Allende  Gdl. Jal.,  Barrio San Juan Bosco, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.677680585200000,-103.310823975000005&zoom=16&markers=20.677680585200000,-103.310823975000005&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=WPZTTAGsPm4wep_vaMt4vuPZVVw=&channel=rpfic-i24",Casa en Venta Guadalajara Jal,"CASA / TERRENO para INVERSIONISTAS o DESARROLLADORES excelente oportunidad para edificación de un condominio horizontal o vertical, aprovechando hasta 4 niveles con locales comerciales. Zona de alta demanda habitacional y comercial lo que garantiza su inversión como desarrollador o inversionista. Fácil acceso a principales vías de comunicación y líneas de trasporte,  Entre Esteban Alatorre y Pablo Valdez, rodeado de comercios e instituciones bancarias, escuelas y el tradicional mercado y templo de San Juan Bosco. Escrituracion directa e inmediata, documentacion al corriente. Se aceptan créditos Bancarios. Conozcala PREVIA CITA.",INMOBER,IHO5800102,145822276,Publicado hace 61 días,420 m² tot.,170 m² cub.,1 baño,,3 rec.,,50 años,,
193,Inm24,Gdl,abr-25,Terreno / Lote,2446m²,,,venta,"ventaMN 22,150,000",,"Av. Belisario Dominguez #4005,  Colinas de HuentitAn, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.722009700000000,-103.294377500000000&zoom=16&markers=20.722009700000000,-103.294377500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9PT5jEhG5JlO-Y4b0iDS-sotJWg=&channel=rpfic-i24","Terreno Comercial en Huentitán, Guadalajara, Jalisco","Ubicación Privilegiada y Alto Potencial Descubre esta excelente oportunidad de inversión en la Zona Belisario Domínguez de Huentitán, Jalisco. Con una superficie de 2,446.07 metros cuadrados, este terreno se encuentra en una ubicación estratégica a tan solo minutos del Zoológico de Guadalajara, Selva Mágica, la nueva Arena Guadalajara y la majestuosa Barranca de Huentitán. Ubicación Inmejorable · A pasos de importantes vialidades: Periférico Norte, Belisario Domínguez y el nuevo acceso a la Zona Metropolitana de Guadalajara. · Cercanía con la estación del tren ligero, facilitando la conexión rápida y eficiente con el resto de la ciudad. · Rodeado de servicios, comercios, restaurantes y zonas recreativas que potencian su plusvalía. Alto Potencial de Crecimiento Este terreno es ideal para proyectos comerciales, gracias a su entorno en constante desarrollo y el flujo continuo de visitantes y turistas. La proximidad a la nueva Arena Guadalajara refuerza su atractivo como una inversión con alto retorno. Beneficios Clave Ubicación estratégica con conectividad inigualable. Zona de alta plusvalía con crecimiento acelerado. Ideal para proyectos comerciales y de desarrollo inmobiliario. Gran oportunidad de inversión en una de las zonas con mayor proyección de Guadalajara. No dejes pasar esta oportunidad – Contáctanos hoy mismo para más información! ..................................................................................... La disponibilidad y precios quedan sujeto a cambios sin previo aviso Se aceptan pagos con créditos, estos quedan sujeto a cambios por motivos de montos variables Contamos con políticas de no discriminación *Para cualquier aclaración y/o quejas, por favor mandar mensaje al siguiente correo:@gmail.com * *Av., Santa Margarita #4099 Int. A-15 Plaza D-Lucca, Col. Santa Margarita, Zapopan, Jalisco. CP: Ver datos * *Tel: Ver datos 00 Horario de atención: Lunes a Viernes de 9:00 am a 6:00 pm, Sábados de 9:00 am a 1:00 pm.* Aviso de privacidad: **PIZARRO RESTREPO Y ASOCIADOS INMOBILIARIA S.A DE C.V de nombre comercial PRYA Grupo Inmobiliario, es responsable del uso y protección de sus datos personales, en este sentido y atendiendo las obligaciones legales establecidas en la Ley Federal de Protección de Datos Personales en Posesión de los Particulares, a través de este instrumento se informa a los titulares de los datos, la información que de ellos se recaba y los fines que se le darán a dicha información...** Consulta nuestro aviso de privacidad en nuestra página:",KW GRAND,EB-SU7129,146287264,Publicado hace 3 días,2446 m² tot.,,,,,,A estrenar,M&sup2; de frente : 27; M&sup2; de fondo : 106,
194,Inm24,Gdl,abr-25,Terreno / Lote,936m²,,,venta,"ventaMN 24,490,000",,"LAS LOMAS,  Country Club, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.714664900000000,-103.436967100000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=4GxoYh1tMhlGEfGz_WOR1rpgBM0=&channel=rpfic-i24",Terreno en Venta en Club de Golf Las Lomas,"COTO 6 ESTEPAS SUPERFICIE: 936 MTS2 DISTRIBUCIÓN: 22 X 37 MTS2 AMENIDADES: CAMPO DE GOLF DE 18 HOYOS PAR 71 DE 6,724 YARDAS INSTALACIONES DEPORTIVAS PARA LA PRACTICA DE DIVERSAS ACTIVIDADES GASTRONOMIA , VARIOS RESTAUTANTES Y BARES AREAS VERDES ALBERCA ZONAS RECREATIVAS UBICACIÓN y ZONAS ALEDAÑAS: UBICADO CERCA DE CENTROS COMERCIALES, ESCUELAS, BANCOS , RESTAURANTES, TIENDAS DE CONVENIENCIA JP",PAREDES GRUPO INMOBILIARIO,5TT7HB,145779821,Publicado hace 66 días,936 m² tot.,936 m² cub.,,,,,A estrenar,,
195,Inm24,Gdl,abr-25,Terreno / Lote,588m²,,,venta,"ventaMN 10,500,000",,"VALLE VERDE,  Bosques de La Victoria, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.644227700000000,-103.396695300000000&zoom=16&markers=20.644227700000000,-103.396695300000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=cwjb8s-Gl_dHFEcJCFgAB7ccpiM=&channel=rpfic-i24",Terreno en Venta en Club Hipico Tapatio,"Terreno ubicado dentro del Fraccionamiento Club Hípico Tpatio, conocido asi anteriormente y ahora es un coto privado residencial, a un costado de la Expo Guadalajara, el terro es plano, sin desniveles. Cuenta con 588 mts cuadrados, 14.27 x 41.20 **PRECIO SUJETO A CAMBIOS SIN PREVIO AVISO**",ZMG Inmobiliaria,EB-QG9981,143675768,Publicado hace 333 días,588 m² tot.,,,,,,10 años,Caseta de guardia,Seguridad privada
196,Inm24,Gdl,abr-25,Terreno / Lote,570m²,,,venta,"ventaMN 7,000,000",,"PEREZ DE LA TORRE 62,  San Andrés, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.663658400000000,-103.306254800000000&zoom=16&markers=20.663658400000000,-103.306254800000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=9W6FM7w1nzvYBpCH23oPCQ-ZDSk=&channel=rpfic-i24",Terreno en Venta San Andres a Unas Cuadras de Parque San Jacinto,"TERRENO CON BODEGA CONSTRUIDA EN EXCLENTE UBICACION, IDEAL PARA REMODELAR PARA BODEGA Y/O TALLER Y/O DESARROLLAR, CERCANA A VIALIDADES PRINCIPALES COMO AV JAVIER MINA, CALZADA REVOLUCION, PLUTARCO ELIAS CALLES, CERCA DE PARQUE SAN JACINTO, A LA ALTURA DE SAN ANDRES, ALTURA APROXIMADA DE 4 METROS, USO DE SUELO MIXTO (INCLUDO COMERCIAL Y SERVICIOS), LIBRE DE GRAVAMEN. SUPERFICIE: 564 M2 (12 M X 47 M) CONSTRUCCION: 570 M2",JA BIENES INMUEBLES,5TMMDA,145604200,Publicado hace 87 días,564 m² tot.,570 m² cub.,,,,1 medio baño,50 años,M&sup2; de frente : 12; M&sup2; de fondo : 47; Forma del terreno : Regular; Uso de suelo : MIXTO,
197,Inm24,Gdl,abr-25,Terreno / Lote,287m²,,,venta,"ventaMN 3,000,000",,"San Alfonso 716,  San Vicente, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.702156500000000,-103.313723999999993&zoom=16&markers=20.702156500000000,-103.313723999999993&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=XSn8DAmZ--s6AYE5mlfh6_K7F0A=&channel=rpfic-i24",Terreno en Venta en San Vicente,Terreno en venta en colonia San Vicente con gran potencial ya sea un proyecto comercial o habitacional. Múltiples puntos de interés cerca del terreno de san Alfonso. Cuenta con varias ubicaciones estrategias: -ubicado a tan solo 6 minutos del estadio Jalisco -cerca del gran proyecto de la arena Guadalajara que se estrenará a finales de febrero y está ubicado a 9 minutos -A*7 minutos de  la salida libre para periférico* -incoporacion a la calzada independencia norte a 6 minutos -A*10 minutos* del zoológico Guadalajara. -A 10 minutos de parque de atracciones selva mágica. -A 8 minutos del tianguis del automóvil más grande de todo Jalisco -A 10 minutos del sams club en( caso de tener algún proyecto habitacional). -A 10 minutos  del home Depot  independencia,Century 21 Continental (C21),566500--156,145666765,Publicado hace 79 días,287 m² tot.,,,,,,A estrenar,,
198,Inm24,Gdl,abr-25,Terreno / Lote,456m²,,,venta,"ventaMN 13,000,000",,"Domingo Sarmiento ,  Prados de Providencia, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.685475800000000,-103.391696400000000&zoom=16&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=fYJqP7m8HaOV0MprU4yjtegvfe8=&channel=rpfic-i24","Propiedad en Venta Como Terreno, Oportunidad de Inversión",456 m2 Excelente oportunidad de Inversión Se vende como Terreno Uso de Suelo Vertical,Inmobiliaria Punto Arpan,3LR3N2,90642392,Publicado hace más de 1 año,456 m² tot.,456 m² cub.,5 baños,,,,40 años,"Uso de suelo : Habitacional, vertical",
199,Inm24,Gdl,abr-25,Terreno / Lote,104m²,,,venta,"ventaMN 990,000",,"VALERIO TRUJANO 4349,  El Carmen, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.620095800000000,-103.383220500000000&zoom=16&markers=20.620095800000000,-103.383220500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=nyOLffcTigFYjVEvC9qJhXsG-f8=&channel=rpfic-i24",Lotes de Terreno en Venta Colonia El Carmen Guadalara,"En venta 7 lotes en precio de oportunidad, precios a negociar. Descuentos adicionales en caso de comprar varios lotes o todo el conjunto.",GRUPO INHAÜS,5S3IAC,144277512,Publicado hace 263 días,104 m² tot.,,,,,,A estrenar,M&sup2; de frente : 6; M&sup2; de fondo : 18; Forma del terreno : Plano,
200,Inm24,Gdl,abr-25,Terreno / Lote,5001m²,,,venta,"ventaMN 50,000,000",,"Huentitán ,  Colonia Huentitán El Alto, Guadalajara","https://maps.google.com/maps/api/staticmap?center=20.717645600000000,-103.299539500000000&zoom=16&markers=20.717645600000000,-103.299539500000000&key=AIzaSyBfTOxuYEmbL50_1P4KU8GI8toKT539agI&size=780x456&sensor=true&scale=2&signature=Umdn9G-0Ykd6MUC9bnmsRUjACKI=&channel=rpfic-i24",Terreno en Venta en Periferico Gdl Jal,"VENTA DE TERRENO – OPORTUNIDAD ÚNICA EN ZONA DE ALTA PLUSVALÍA Ubicación estratégica: A tan solo 3 minutos de la nueva Arena Guadalajara, con accesos inmediatos a Periférico Norte y Calzada Independencia, en una zona con alto crecimiento comercial y habitacional. Superficie: 5,000 m² Listo para escriturar Este terreno es ideal para desarrollos comerciales, habitacionales o de inversión, ya que cuenta con una ubicación privilegiada, rodeado de importantes vialidades, transporte público, escuelas, centros comerciales y múltiples servicios. UBICACIÓN Y CONECTIVIDAD Principales vialidades cercanas: Periférico Norte – Conecta con toda la ciudad y facilita accesos rápidos. Calzada Independencia – Uno de los corredores viales más importantes de Guadalajara. Avenida Juan Pablo II – Vía de conexión con Zapopan y Tonalá. Carretera a Saltillo – Ruta de salida a la Zona Metropolitana y otras ciudades. Transporte público y Tren Ligero: Estación del Tren Ligero Periférico Norte a pocos minutos, lo que garantiza una excelente movilidad. Varias rutas de autobuses urbanos pasan por la zona, conectando con diferentes puntos de la ciudad. Aeropuerto Internacional de Guadalajara a aproximadamente 30 minutos, ideal para inversionistas con visión comercial y logística. INFRAESTRUCTURA Y SERVICIOS Fraccionamientos y colonias cercanas: Lomas del Paraíso Haciendas del Valle Residencial Santa Fe Colinas de La Normal Jardines del Bosque Escuelas y Universidades cercanas: Centro Universitario de Arte, Arquitectura y Diseño (CUAAD) – Universidad de la UDG. Preparatoria 7 UDG – Prestigiosa preparatoria de la Universidad de Guadalajara. Universidad Autónoma de Guadalajara (UAG) – A 15 minutos. Colegio Cervantes Bosque – Una de las mejores opciones privadas en la ciudad. Escuela Secundaria Técnica 66 y otras opciones de educación básica. Centros comerciales y tiendas de conveniencia: Plaza Independencia – Con tiendas, bancos, restaurantes y más. Walmart y Bodega Aurrerá – Opciones para compras diarias. Centro Comercial Gran Terraza Oblatos – Tiendas de moda, entretenimiento y gastronomía. Mercado de Atemajac – Ideal para productos frescos y comercio local. Hospitales y servicios de salud: Hospital General de Occidente – Importante centro médico de la región. Clínica 110 del IMSS – Hospital público con amplia cobertura médica. Hospital San Javier – Uno de los mejores hospitales privados de Guadalajara. Lugares de entretenimiento y recreación: Nueva Arena Guadalajara – Recinto para eventos deportivos y conciertos. Zoológico Guadalajara – A solo 10 minutos, ideal para actividades en familia. Parque Mirador Independencia – Espacio natural con vistas espectaculares de la Barranca de Huentitán. Auditorio Telmex – Sede de conciertos y espectáculos de talla internacional. INVERSIÓN GARANTIZADA Este terreno es una oportunidad única en una de las zonas con mayor crecimiento y plusvalía en Guadalajara. Su excelente ubicación, conectividad, cercanía con servicios y atracciones clave lo hacen ideal para: Desarrollo habitacional (fraccionamiento, cotos residenciales). Proyectos comerciales (plazas, bodegas, hoteles). Infraestructura educativa (escuelas, universidades). Oficinas y corporativos. No dejes pasar esta increíble oportunidad.  Contáctanos para más información o para agendar una visita.",PRYA grupo inmobiliario,EB-SL2692,145867215,Publicado hace 55 días,5001 m² tot.,,,,,,A estrenar,M&sup2; de frente : 102; M&sup2; de fondo : 49,
